image_id,target_ar,decision_type,selected_k,delta_improve_vs_baseline,teacher_backend,teacher_confidence,validator_note,baseline_used_candidate_id
bigstock_image_149147297,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
pond5_image_97691404,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_97691404,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_97691404,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_97691404,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
pond5_image_97691404,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2317883239,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_2317883239,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_2317883239,16:9,crop,5,0.0,qwen25_vl,0.7482500000000001,,16x9_g12x12_smaxc_i0001
sstk_image_2317883239,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_2317883239,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1433938418,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1433938418,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1433938418,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1433938418,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1433938418,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_157535868,1:1,keep_full,5,0.0,qwen25_vl,0.5022769999999999,,1x1_g12x12_smaxc_i0001
pond5_image_157535868,9:16,keep_full,5,0.0,qwen25_vl,0.544724,,9x16_g12x12_smaxc_i0001
pond5_image_157535868,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
pond5_image_157535868,3:4,keep_full,5,0.0,qwen25_vl,0.5100560000000001,,3x4_g12x12_smaxc_i0001
pond5_image_157535868,4:3,keep_full,5,0.0,qwen25_vl,0.508165,,4x3_g12x12_smaxc_i0001
sstk_image_148859447,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smy1_i0002
sstk_image_148859447,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_148859447,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_steach_cacnet_jit0_13_i0007
sstk_image_148859447,3:4,keep_full,4,0.0,qwen25_vl,0.5016070000000001,,3x4_g12x12_smy0_i0002
sstk_image_148859447,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smy1_i0003
sstk_image_1470239924,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1470239924,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1470239924,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1470239924,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smy2_i0003
sstk_image_1470239924,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1943619616,1:1,keep_full,5,0.0,qwen25_vl,0.803262,,1x1_g12x12_smx0_i0002
sstk_image_1943619616,9:16,keep_full,1,0.0,qwen25_vl,0.5,,9x16_g12x12_smx1_i0003
sstk_image_1943619616,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1943619616,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
sstk_image_1943619616,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_137051318,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_137051318,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_137051318,16:9,crop,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_137051318,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_137051318,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_170252891,1:1,crop,5,0.0,qwen25_vl,0.552075,,1x1_g12x12_steach_cacnet_proj0_i0001
bigstock_image_170252891,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_170252891,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_170252891,3:4,keep_full,5,0.0,qwen25_vl,0.56887,,3x4_g12x12_smaxc_i0001
bigstock_image_170252891,4:3,keep_full,5,0.0,qwen25_vl,0.551978,,4x3_g12x12_smaxc_i0001
sstk_image_791108359,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_791108359,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_791108359,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_791108359,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_791108359,4:3,keep_full,5,0.0,qwen25_vl,0.5418689999999999,,4x3_g12x12_smaxc_i0001
sstk_image_1668376156,1:1,crop,5,0.0,qwen25_vl,0.991039,,1x1_g12x12_smaxc_i0001
sstk_image_1668376156,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1668376156,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1668376156,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1668376156,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1137779690,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1137779690,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1137779690,16:9,keep_full,5,0.0,qwen25_vl,0.536673,,16x9_g12x12_smaxc_i0001
sstk_image_1137779690,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1137779690,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_628725542,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_628725542,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_628725542,16:9,keep_full,5,0.0,qwen25_vl,0.5386280000000001,,16x9_g12x12_smaxc_i0001
sstk_image_628725542,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_628725542,4:3,keep_full,5,0.0,qwen25_vl,0.5415690000000002,,4x3_g12x12_smaxc_i0001
sstk_image_505126018,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_505126018,9:16,keep_full,5,0.0,qwen25_vl,0.8705150000000001,,9x16_g12x12_smaxc_i0001
sstk_image_505126018,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_505126018,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_505126018,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_117339417,1:1,crop,2,0.0,qwen25_vl,0.5055829999999979,,1x1_g12x12_s1_i0072
pond5_image_117339417,9:16,keep_full,4,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
pond5_image_117339417,16:9,crop,3,0.0,qwen25_vl,0.5,,16x9_g12x12_s0_i0067
pond5_image_117339417,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_steach_gaic_jit0_24_i0011
pond5_image_117339417,4:3,crop,1,0.0,qwen25_vl,0.5,,4x3_g12x12_s2_i0049
pond5_image_162814744,1:1,keep_full,1,0.0,qwen25_vl,0.5,,1x1_g12x12_smx0_i0002
pond5_image_162814744,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
pond5_image_162814744,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_162814744,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx0_i0002
pond5_image_162814744,4:3,keep_full,1,0.0,qwen25_vl,0.5,,4x3_g12x12_smx0_i0002
sstk_image_1909520068,1:1,keep_full,5,0.0,qwen25_vl,0.500793,,1x1_g12x12_smaxc_i0001
sstk_image_1909520068,9:16,keep_full,5,0.0,qwen25_vl,0.514481,,9x16_g12x12_smaxc_i0001
sstk_image_1909520068,16:9,keep_full,5,0.0,qwen25_vl,0.546845,,16x9_g12x12_smaxc_i0001
sstk_image_1909520068,3:4,keep_full,5,0.0,qwen25_vl,0.512221,,3x4_g12x12_smaxc_i0001
sstk_image_1909520068,4:3,keep_full,5,0.0,qwen25_vl,0.562394,,4x3_g12x12_smaxc_i0001
sstk_image_1967838535,1:1,crop,5,0.0,qwen25_vl,0.988692,,1x1_g12x12_smaxc_i0001
sstk_image_1967838535,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
sstk_image_1967838535,16:9,crop,4,0.0,qwen25_vl,0.5023619999999998,,16x9_g12x12_steach_cgs_jit0_18_i0023
sstk_image_1967838535,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_smx1_i0003
sstk_image_1967838535,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_2245805149,1:1,keep_full,5,0.0,qwen25_vl,0.5128360000000001,,1x1_g12x12_smaxc_i0001
sstk_image_2245805149,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2245805149,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_2245805149,3:4,keep_full,5,0.0,qwen25_vl,0.529341,,3x4_g12x12_smaxc_i0001
sstk_image_2245805149,4:3,keep_full,5,0.0,qwen25_vl,0.5119670000000001,,4x3_g12x12_smaxc_i0001
sstk_image_596038367,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_596038367,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_596038367,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_596038367,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
sstk_image_596038367,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_59312051,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_59312051,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_59312051,16:9,keep_full,5,0.0,qwen25_vl,0.8224689999999999,,16x9_g12x12_smaxc_i0001
bigstock_image_59312051,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_59312051,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_1059769676,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1059769676,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1059769676,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1059769676,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1059769676,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_194163277,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_194163277,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
bigstock_image_194163277,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_194163277,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_smx1_i0003
bigstock_image_194163277,4:3,keep_full,5,0.0,qwen25_vl,0.505525,,4x3_g12x12_smaxc_i0001
sstk_image_1644420205,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1644420205,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1644420205,16:9,crop,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
sstk_image_1644420205,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1644420205,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_170224748,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_170224748,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_170224748,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_170224748,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_170224748,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
pond5_image_120248059,1:1,keep_full,5,0.0,qwen25_vl,0.503703,,1x1_g12x12_smaxc_i0001
pond5_image_120248059,9:16,crop,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smx0_i0002
pond5_image_120248059,16:9,keep_full,5,0.0,qwen25_vl,0.510767,,16x9_g12x12_smaxc_i0001
pond5_image_120248059,3:4,crop,5,0.0,qwen25_vl,0.502502,,3x4_g12x12_s2_i0042
pond5_image_120248059,4:3,keep_full,5,0.0,qwen25_vl,0.534754,,4x3_g12x12_smaxc_i0001
bigstock_image_337444474,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_gaic_jit0_13_i0010
bigstock_image_337444474,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_337444474,16:9,crop,4,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0056
bigstock_image_337444474,3:4,keep_full,1,0.0,qwen25_vl,0.5,,3x4_g12x12_smy1_i0003
bigstock_image_337444474,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_steach_cgs_proj0_i0005
sstk_image_150109370,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cgs_jit0_12_i0005
sstk_image_150109370,9:16,keep_full,2,0.0,qwen25_vl,0.5209250000000001,,9x16_g12x12_smx0_i0002
sstk_image_150109370,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_150109370,3:4,keep_full,2,0.0,qwen25_vl,1.0,,3x4_g12x12_smy1_i0003
sstk_image_150109370,4:3,keep_full,1,0.0,qwen25_vl,0.5,,4x3_g12x12_s2_i0046
sstk_image_395158177,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_395158177,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_395158177,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_395158177,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_395158177,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_297686437,1:1,crop,5,0.0,qwen25_vl,0.5205139999999999,,1x1_g12x12_smaxc_i0001
bigstock_image_297686437,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_297686437,16:9,keep_full,5,0.0,qwen25_vl,0.512814,,16x9_g12x12_smaxc_i0001
bigstock_image_297686437,3:4,keep_full,5,0.0,qwen25_vl,0.568265,,3x4_g12x12_smaxc_i0001
bigstock_image_297686437,4:3,keep_full,5,0.0,qwen25_vl,0.5258339999999999,,4x3_g12x12_smaxc_i0001
sstk_image_2315550471,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_2315550471,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2315550471,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_steach_cgs_proj0_i0001
sstk_image_2315550471,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2315550471,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
bigstock_image_183873547,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
bigstock_image_183873547,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
bigstock_image_183873547,16:9,keep_full,5,0.0,qwen25_vl,0.5,,16x9_g12x12_smaxc_i0001
bigstock_image_183873547,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
bigstock_image_183873547,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2249973943,1:1,crop,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_2249973943,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_2249973943,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_2249973943,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_2249973943,4:3,crop,5,0.0,qwen25_vl,0.5519320000000001,,4x3_g12x12_smaxc_i0001
sstk_image_1212031423,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_1212031423,9:16,keep_full,5,0.0,qwen25_vl,0.501713,,9x16_g12x12_smx1_i0003
sstk_image_1212031423,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1212031423,3:4,keep_full,5,0.0,qwen25_vl,0.572624,,3x4_g12x12_smx1_i0003
sstk_image_1212031423,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_2223969033,1:1,keep_full,5,0.0,qwen25_vl,0.5050890000000001,,1x1_g12x12_smaxc_i0001
sstk_image_2223969033,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_2223969033,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy2_i0004
sstk_image_2223969033,3:4,keep_full,5,0.0,qwen25_vl,0.531387,,3x4_g12x12_smaxc_i0001
sstk_image_2223969033,4:3,keep_full,5,0.0,qwen25_vl,0.519541,,4x3_g12x12_smaxc_i0001
sstk_image_1483883669,1:1,keep_full,5,0.0,qwen25_vl,0.5210509999999999,,1x1_g12x12_smaxc_i0001
sstk_image_1483883669,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1483883669,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1483883669,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1483883669,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1863068152,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1863068152,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1863068152,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_1863068152,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1863068152,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
sstk_image_124956428,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_124956428,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_124956428,16:9,keep_full,5,0.0,qwen25_vl,0.5209270000000001,,16x9_g12x12_smaxc_i0001
sstk_image_124956428,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_124956428,4:3,keep_full,5,0.0,qwen25_vl,0.531234,,4x3_g12x12_smaxc_i0001
pond5_image_214773394,1:1,keep_full,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_214773394,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_214773394,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_214773394,3:4,keep_full,5,0.0,qwen25_vl,0.5,,3x4_g12x12_smaxc_i0001
pond5_image_214773394,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1627438084,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
sstk_image_1627438084,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_1627438084,16:9,keep_full,5,0.0,qwen25_vl,0.514934,,16x9_g12x12_smaxc_i0001
sstk_image_1627438084,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1627438084,4:3,crop,5,0.0,qwen25_vl,0.536451,,4x3_g12x12_steach_cacnet_proj0_i0001
sstk_image_568388461,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smx0_i0002
sstk_image_568388461,9:16,crop,3,0.0,qwen25_vl,0.5484000000000009,,9x16_g12x12_s0_i0029
sstk_image_568388461,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_568388461,3:4,crop,2,0.0,qwen25_vl,1.0,,3x4_g12x12_s2_i0022
sstk_image_568388461,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smx0_i0002
sstk_image_1709715430,1:1,crop,5,0.0,qwen25_vl,0.515881,,1x1_g12x12_smaxc_i0001
sstk_image_1709715430,9:16,keep_full,5,0.0,qwen25_vl,0.5,,9x16_g12x12_smaxc_i0001
sstk_image_1709715430,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_s5_i0050
sstk_image_1709715430,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1709715430,4:3,keep_full,5,0.0,qwen25_vl,0.502448,,4x3_g12x12_smaxc_i0001
sstk_image_244324930,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_244324930,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_244324930,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smy0_i0002
sstk_image_244324930,3:4,keep_full,5,0.0,qwen25_vl,0.517471,,3x4_g12x12_smaxc_i0001
sstk_image_244324930,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
sstk_image_1894665262,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_steach_cacnet_proj0_i0004
sstk_image_1894665262,9:16,crop,5,0.0,qwen25_vl,0.672752,,9x16_g12x12_smaxc_i0001
sstk_image_1894665262,16:9,crop,4,0.0,qwen25_vl,1.0,,16x9_g12x12_s1_i0038
sstk_image_1894665262,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
sstk_image_1894665262,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smy0_i0002
sstk_image_737438290,1:1,keep_full,5,0.0,qwen25_vl,0.5,,1x1_g12x12_smaxc_i0001
sstk_image_737438290,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
sstk_image_737438290,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
sstk_image_737438290,3:4,keep_full,5,0.0,qwen25_vl,0.545622,,3x4_g12x12_smaxc_i0001
sstk_image_737438290,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_63398631,1:1,keep_full,5,0.0,qwen25_vl,0.5462529999999999,,1x1_g12x12_smx0_i0002
pond5_image_63398631,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smx1_i0003
pond5_image_63398631,16:9,keep_full,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_63398631,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smx1_i0003
pond5_image_63398631,4:3,keep_full,5,0.0,qwen25_vl,0.5,,4x3_g12x12_smaxc_i0001
bigstock_image_74177035,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
bigstock_image_74177035,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
bigstock_image_74177035,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
bigstock_image_74177035,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
bigstock_image_74177035,4:3,keep_full,5,0.0,qwen25_vl,0.52057,,4x3_g12x12_smaxc_i0001
pond5_image_166699751,1:1,crop,5,0.0,qwen25_vl,1.0,,1x1_g12x12_smaxc_i0001
pond5_image_166699751,9:16,crop,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_166699751,16:9,crop,5,0.0,qwen25_vl,1.0,,16x9_g12x12_smaxc_i0001
pond5_image_166699751,3:4,crop,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
pond5_image_166699751,4:3,crop,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
pond5_image_111876739,1:1,keep_full,5,0.0,qwen25_vl,0.9071690000000006,,1x1_g12x12_smaxc_i0001
pond5_image_111876739,9:16,keep_full,5,0.0,qwen25_vl,1.0,,9x16_g12x12_smaxc_i0001
pond5_image_111876739,16:9,keep_full,5,0.0,qwen25_vl,0.8429579999999999,,16x9_g12x12_smaxc_i0001
pond5_image_111876739,3:4,keep_full,5,0.0,qwen25_vl,1.0,,3x4_g12x12_smaxc_i0001
pond5_image_111876739,4:3,keep_full,5,0.0,qwen25_vl,1.0,,4x3_g12x12_smaxc_i0001
