image_id,target_ar,selected_k,rank,candidate_id,source,source_group,score_final
bigstock_image_327086644,16:9,5,5,16x9_g12x12_s1_i0107,grid,grid,0.92079
bigstock_image_327086644,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,0.936589
bigstock_image_327086644,3:4,5,2,3x4_g12x12_s0_i0049,grid,grid,0.903331
bigstock_image_327086644,3:4,5,3,3x4_g12x12_s0_i0047,grid,grid,0.873882
bigstock_image_327086644,3:4,5,4,3x4_g12x12_s0_i0051,grid,grid,0.86018
bigstock_image_327086644,3:4,5,5,3x4_g12x12_sobj0_i0039,object_template,other,0.833092
bigstock_image_327086644,4:3,5,1,4x3_g12x12_steach_cgs_proj0_i0003,teacher:cgs,teacher_seed,1.031743
bigstock_image_327086644,4:3,5,2,4x3_g12x12_s2_i0057,grid,grid,0.994082
bigstock_image_327086644,4:3,5,3,4x3_g12x12_s3_i0050,grid,grid,0.990016
bigstock_image_327086644,4:3,5,4,4x3_g12x12_s2_i0055,grid,grid,0.956166
bigstock_image_327086644,4:3,5,5,4x3_g12x12_s1_i0072,grid,grid,0.945659
sstk_image_378288403,1:1,5,1,1x1_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-0.872051
sstk_image_378288403,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.10915
sstk_image_378288403,1:1,5,3,1x1_g12x12_s2_i0068,grid,grid,-2.796952
sstk_image_378288403,1:1,5,4,1x1_g12x12_s3_i0052,grid,grid,-4.135396
sstk_image_378288403,1:1,5,5,1x1_g12x12_s2_i0067,grid,grid,-5.375548
sstk_image_378288403,9:16,5,1,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.863197
sstk_image_378288403,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.538268
sstk_image_378288403,9:16,5,3,9x16_g12x12_s2_i0061,grid,grid,-2.433319
sstk_image_378288403,9:16,5,4,9x16_g12x12_s3_i0046,grid,grid,-2.903849
sstk_image_378288403,9:16,5,5,9x16_g12x12_s1_i0086,grid,grid,-2.976476
sstk_image_378288403,16:9,5,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-6.668708
sstk_image_378288403,16:9,5,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-15.002025
sstk_image_378288403,16:9,5,3,16x9_g12x12_s1_i0050,grid,grid,-10.106402
sstk_image_378288403,16:9,5,4,16x9_g12x12_s0_i0075,grid,grid,-11.062031
sstk_image_378288403,16:9,5,5,16x9_g12x12_s1_i0048,grid,grid,-11.990226
sstk_image_378288403,3:4,5,1,3x4_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.833817
sstk_image_378288403,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.878467
sstk_image_378288403,3:4,5,3,3x4_g12x12_s3_i0061,grid,grid,-2.565641
sstk_image_378288403,3:4,5,4,3x4_g12x12_s2_i0076,grid,grid,-2.651708
sstk_image_378288403,3:4,5,5,3x4_g12x12_s1_i0101,grid,grid,-2.664362
sstk_image_378288403,4:3,5,1,4x3_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-3.035112
sstk_image_378288403,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.36309
sstk_image_378288403,4:3,5,3,4x3_g12x12_s2_i0046,grid,grid,-5.903333
sstk_image_378288403,4:3,5,4,4x3_g12x12_s1_i0052,grid,grid,-6.098508
sstk_image_378288403,4:3,5,5,4x3_g12x12_s2_i0044,grid,grid,-7.363927
pond5_image_47113082,1:1,5,1,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-5.026216
pond5_image_47113082,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-6.516518
pond5_image_47113082,1:1,5,3,1x1_g12x12_steach_gaic_jit0_13_i0027,teacher:jitter,teacher_seed,-9.410148
pond5_image_47113082,1:1,5,4,1x1_g12x12_steach_cgs_jit0_14_i0018,teacher:jitter,teacher_seed,-5.217361
pond5_image_47113082,1:1,5,5,1x1_g12x12_steach_cgs_jit0_13_i0017,teacher:jitter,teacher_seed,-5.725623
pond5_image_47113082,9:16,5,1,9x16_g12x12_steach_cgs_jit0_15_i0010,teacher:jitter,teacher_seed,-18.890839
pond5_image_47113082,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-21.460497
pond5_image_47113082,9:16,5,3,9x16_g12x12_steach_gaic_jit0_15_i0008,teacher:jitter,teacher_seed,-26.125666
pond5_image_47113082,9:16,5,4,9x16_g12x12_steach_cgs_proj0_i0005,teacher:cgs,teacher_seed,-19.3867
pond5_image_47113082,9:16,5,5,9x16_g12x12_steach_cgs_jit0_10_i0009,teacher:jitter,teacher_seed,-19.886216
pond5_image_47113082,16:9,5,1,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.760478
pond5_image_47113082,16:9,5,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.247488
pond5_image_47113082,16:9,5,3,16x9_g12x12_steach_cacnet_jit0_24_i0011,teacher:jitter,teacher_seed,-0.871495
pond5_image_47113082,16:9,5,4,16x9_g12x12_steach_gaic_jit0_16_i0009,teacher:jitter,teacher_seed,-1.005329
pond5_image_47113082,16:9,5,5,16x9_g12x12_steach_cacnet_jit0_25_i0019,teacher:jitter,teacher_seed,-1.145677
pond5_image_47113082,3:4,5,1,3x4_g12x12_steach_cgs_jit0_15_i0008,teacher:jitter,teacher_seed,-9.157131
pond5_image_47113082,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-11.222035
pond5_image_47113082,3:4,5,3,3x4_g12x12_steach_cgs_proj0_i0005,teacher:cgs,teacher_seed,-9.649194
pond5_image_47113082,3:4,5,4,3x4_g12x12_steach_cgs_jit0_14_i0016,teacher:jitter,teacher_seed,-9.676153
pond5_image_47113082,3:4,5,5,3x4_g12x12_steach_cgs_jit0_16_i0017,teacher:jitter,teacher_seed,-9.679694
pond5_image_47113082,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.772657
pond5_image_47113082,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.953026
pond5_image_47113082,4:3,5,3,4x3_g12x12_steach_gaic_jit0_8_i0050,teacher:jitter,teacher_seed,-6.180831
pond5_image_47113082,4:3,5,4,4x3_g12x12_steach_cgs_jit0_15_i0006,teacher:jitter,teacher_seed,-1.533175
pond5_image_47113082,4:3,5,5,4x3_g12x12_steach_cgs_jit0_16_i0015,teacher:jitter,teacher_seed,-1.830123
sstk_image_596038367,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,0.973708
sstk_image_596038367,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-8.147347
sstk_image_596038367,1:1,5,3,1x1_g12x12_s1_i0049,grid,grid,-2.202498
sstk_image_596038367,1:1,5,4,1x1_g12x12_s2_i0042,grid,grid,-2.638172
sstk_image_596038367,1:1,5,5,1x1_g12x12_s0_i0069,grid,grid,-5.688587
sstk_image_596038367,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-5.652414
sstk_image_596038367,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-20.395747
sstk_image_596038367,9:16,5,3,9x16_g12x12_s0_i0045,grid,grid,-10.759849
sstk_image_596038367,9:16,5,4,9x16_g12x12_s0_i0047,grid,grid,-12.504331
sstk_image_596038367,9:16,5,5,9x16_g12x12_s0_i0044,grid,grid,-16.153802
sstk_image_596038367,16:9,5,1,16x9_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.067259
sstk_image_596038367,16:9,5,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.152311
sstk_image_596038367,16:9,5,3,16x9_g12x12_s3_i0062,grid,grid,-2.335806
sstk_image_596038367,16:9,5,4,16x9_g12x12_s2_i0077,grid,grid,-3.547911
sstk_image_596038367,16:9,5,5,16x9_g12x12_s2_i0073,grid,grid,-5.602013
sstk_image_596038367,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-2.338421
sstk_image_596038367,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-13.45322
sstk_image_596038367,3:4,5,3,3x4_g12x12_s0_i0066,grid,grid,-5.178076
sstk_image_596038367,3:4,5,4,3x4_g12x12_s1_i0043,grid,grid,-5.876236
sstk_image_596038367,3:4,5,5,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-6.142507
sstk_image_596038367,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,0.999574
sstk_image_596038367,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.183889
sstk_image_596038367,4:3,5,3,4x3_g12x12_sjit0_i0034,jitter,jitter,-2.02113
sstk_image_596038367,4:3,5,4,4x3_g12x12_s2_i0054,grid,grid,-4.026741
sstk_image_596038367,4:3,5,5,4x3_g12x12_s1_i0069,grid,grid,-4.136168
bigstock_image_340885888,1:1,5,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.915882
bigstock_image_340885888,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-6.58455
bigstock_image_340885888,1:1,5,3,1x1_g12x12_s1_i0055,grid,grid,-1.780937
bigstock_image_340885888,1:1,5,4,1x1_g12x12_sobj1_i0021,object_template,other,-2.148345
bigstock_image_340885888,1:1,5,5,1x1_g12x12_s2_i0039,grid,grid,-3.355025
bigstock_image_340885888,9:16,5,1,9x16_g12x12_s0_i0025,grid,grid,-1.605933
bigstock_image_340885888,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-17.580303
bigstock_image_340885888,9:16,5,3,9x16_g12x12_s0_i0026,grid,grid,-1.623216
bigstock_image_340885888,9:16,5,4,9x16_g12x12_s0_i0024,grid,grid,-1.63617
bigstock_image_340885888,9:16,5,5,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-3.152969
bigstock_image_340885888,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.867258
bigstock_image_340885888,16:9,5,2,16x9_g12x12_s3_i0049,grid,grid,-1.740463
bigstock_image_340885888,16:9,5,3,16x9_g12x12_s1_i0088,grid,grid,-1.844596
bigstock_image_340885888,16:9,5,4,16x9_g12x12_sphi0_7_i0029,phi_thirds,phi,-1.858943
bigstock_image_340885888,16:9,5,5,16x9_g12x12_s2_i0064,grid,grid,-2.862008
bigstock_image_340885888,3:4,5,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.015193
bigstock_image_340885888,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-11.345354
bigstock_image_340885888,3:4,5,3,3x4_g12x12_sobj1_i0021,object_template,other,-3.643444
bigstock_image_340885888,3:4,5,4,3x4_g12x12_s0_i0055,grid,grid,-5.212388
bigstock_image_340885888,3:4,5,5,3x4_g12x12_s0_i0053,grid,grid,-5.293458
bigstock_image_340885888,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.895257
bigstock_image_340885888,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.987722
bigstock_image_340885888,4:3,5,3,4x3_g12x12_s3_i0049,grid,grid,-0.961994
bigstock_image_340885888,4:3,5,4,4x3_g12x12_s3_i0051,grid,grid,-0.981489
bigstock_image_340885888,4:3,5,5,4x3_g12x12_s2_i0065,grid,grid,-1.904202
sstk_image_1108055033,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,0.988014
sstk_image_1108055033,1:1,5,2,1x1_g12x12_smx3_i0004,baseline_maxarea_slide,baseline,-2.481603
sstk_image_1108055033,1:1,5,3,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-2.48233
sstk_image_1108055033,1:1,5,4,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-5.21734
sstk_image_1108055033,1:1,5,5,1x1_g12x12_smx4_i0005,baseline_maxarea_slide,baseline,-5.218266
sstk_image_1108055033,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.418327
sstk_image_1108055033,9:16,5,2,9x16_g12x12_scopyx_i0006,copyspace_align,other,-6.924866
sstk_image_1108055033,9:16,5,3,9x16_g12x12_s0_i0027,grid,grid,-10.840392
sstk_image_1108055033,9:16,5,4,9x16_g12x12_s0_i0029,grid,grid,-10.852248
sstk_image_1108055033,9:16,5,5,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-13.671405
sstk_image_1108055033,16:9,5,1,16x9_g12x12_steach_gaic_proj0_i0001,teacher:gaic,teacher_seed,1.042366
sstk_image_1108055033,16:9,5,2,16x9_g12x12_steach_gaic_jit0_20_i0005,teacher:jitter,teacher_seed,1.047394
sstk_image_1108055033,16:9,5,3,16x9_g12x12_steach_gaic_jit0_22_i0006,teacher:jitter,teacher_seed,1.043794
sstk_image_1108055033,16:9,5,4,16x9_g12x12_steach_gaic_jit0_18_i0003,teacher:jitter,teacher_seed,1.043246
sstk_image_1108055033,16:9,5,5,16x9_g12x12_s6_i0084,grid,grid,1.042595
sstk_image_1108055033,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.370427
sstk_image_1108055033,3:4,5,2,3x4_g12x12_scopyx_i0006,copyspace_align,other,-3.922674
sstk_image_1108055033,3:4,5,3,3x4_g12x12_s1_i0028,grid,grid,-5.952239
sstk_image_1108055033,3:4,5,4,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-7.309253
sstk_image_1108055033,3:4,5,5,3x4_g12x12_smx3_i0004,baseline_maxarea_slide,baseline,-7.317296
sstk_image_1108055033,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.016922
sstk_image_1108055033,4:3,5,2,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.018825
sstk_image_1108055033,4:3,5,3,4x3_g12x12_smx4_i0005,baseline_maxarea_slide,baseline,1.011632
sstk_image_1108055033,4:3,5,4,4x3_g12x12_sobj1_i0032,object_template,other,0.978412
sstk_image_1108055033,4:3,5,5,4x3_g12x12_smx3_i0004,baseline_maxarea_slide,baseline,1.013591
sstk_image_211151680,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.057138
sstk_image_211151680,1:1,5,2,1x1_g12x12_sjit0_i0032,jitter,jitter,1.040151
sstk_image_211151680,1:1,5,3,1x1_g12x12_s2_i0052,grid,grid,1.03876
sstk_image_211151680,1:1,5,4,1x1_g12x12_s2_i0055,grid,grid,1.029046
sstk_image_211151680,1:1,5,5,1x1_g12x12_sobj1_i0022,object_template,other,0.980753
sstk_image_211151680,9:16,5,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.805903
sstk_image_211151680,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.38296
sstk_image_211151680,9:16,5,3,9x16_g12x12_sobj0_i0022,object_template,other,-3.380987
sstk_image_211151680,9:16,5,4,9x16_g12x12_s0_i0042,grid,grid,-3.548169
sstk_image_211151680,9:16,5,5,9x16_g12x12_s1_i0024,grid,grid,-4.491806
sstk_image_211151680,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.084897
sstk_image_211151680,16:9,5,2,16x9_g12x12_s3_i0071,grid,grid,1.047483
sstk_image_211151680,16:9,5,3,16x9_g12x12_s3_i0073,grid,grid,1.043046
sstk_image_211151680,16:9,5,4,16x9_g12x12_s3_i0076,grid,grid,1.031112
sstk_image_211151680,16:9,5,5,16x9_g12x12_sjit0_i0052,jitter,jitter,1.010144
sstk_image_211151680,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.048046
sstk_image_211151680,3:4,5,2,3x4_g12x12_s1_i0037,grid,grid,-0.430822
sstk_image_211151680,3:4,5,3,3x4_g12x12_s2_i0030,grid,grid,-1.548985
sstk_image_211151680,3:4,5,4,3x4_g12x12_s2_i0031,grid,grid,-2.471968
sstk_image_211151680,3:4,5,5,3x4_g12x12_s0_i0049,grid,grid,-4.806684
sstk_image_211151680,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.078303
sstk_image_211151680,4:3,5,2,4x3_g12x12_sjit2_i0025,jitter,jitter,1.070654
sstk_image_211151680,4:3,5,3,4x3_g12x12_s3_i0059,grid,grid,1.054297
sstk_image_211151680,4:3,5,4,4x3_g12x12_s3_i0054,grid,grid,1.052507
sstk_image_211151680,4:3,5,5,4x3_g12x12_s3_i0058,grid,grid,1.038378
sstk_image_1618262308,1:1,5,1,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.046818
sstk_image_1618262308,1:1,5,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-4.603621
sstk_image_1618262308,1:1,5,3,1x1_g12x12_s1_i0054,grid,grid,-0.651883
sstk_image_1618262308,1:1,5,4,1x1_g12x12_s2_i0038,grid,grid,-2.027159
sstk_image_1618262308,1:1,5,5,1x1_g12x12_s0_i0072,grid,grid,-2.977853
sstk_image_1618262308,9:16,5,1,9x16_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,0.913668
sstk_image_1618262308,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-14.178549
sstk_image_1618262308,9:16,5,3,9x16_g12x12_sobj0_i0030,object_template,other,-1.835755
sstk_image_1618262308,9:16,5,4,9x16_g12x12_scopyx_i0006,copyspace_align,other,-2.913484
sstk_image_1618262308,9:16,5,5,9x16_g12x12_s0_i0037,grid,grid,-3.928053
sstk_image_1618262308,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.366516
sstk_image_1618262308,16:9,5,2,16x9_g12x12_s3_i0047,grid,grid,-1.212635
sstk_image_1618262308,16:9,5,3,16x9_g12x12_s2_i0056,grid,grid,-2.695725
sstk_image_1618262308,16:9,5,4,16x9_g12x12_s1_i0072,grid,grid,-3.530281
sstk_image_1618262308,16:9,5,5,16x9_g12x12_s3_i0045,grid,grid,-3.778374
sstk_image_1618262308,3:4,5,1,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,0.988377
sstk_image_1618262308,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-8.733165
sstk_image_1618262308,3:4,5,3,3x4_g12x12_sobj0_i0022,object_template,other,-0.565621
sstk_image_1618262308,3:4,5,4,3x4_g12x12_s1_i0030,grid,grid,-1.655904
sstk_image_1618262308,3:4,5,5,3x4_g12x12_smx3_i0003,baseline_maxarea_slide,baseline,-2.585773
sstk_image_1618262308,4:3,5,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.392393
sstk_image_1618262308,4:3,5,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.447481
sstk_image_1618262308,4:3,5,3,4x3_g12x12_s2_i0060,grid,grid,-0.845053
sstk_image_1618262308,4:3,5,4,4x3_g12x12_s4_i0046,grid,grid,-1.140988
sstk_image_1618262308,4:3,5,5,4x3_g12x12_s1_i0075,grid,grid,-2.718781
bigstock_image_59312051,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.209525
bigstock_image_59312051,1:1,5,2,1x1_g12x12_sjit0_i0036,jitter,jitter,-8.085972
bigstock_image_59312051,1:1,5,3,1x1_g12x12_s2_i0060,grid,grid,-10.598412
bigstock_image_59312051,1:1,5,4,1x1_g12x12_steach_cgs_jit0_13_i0009,teacher:jitter,teacher_seed,-5.610658
bigstock_image_59312051,1:1,5,5,1x1_g12x12_steach_cgs_jit0_12_i0008,teacher:jitter,teacher_seed,-5.621222
bigstock_image_59312051,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-15.163476
bigstock_image_59312051,9:16,5,2,9x16_g12x12_s1_i0022,grid,grid,-19.776318
bigstock_image_59312051,9:16,5,3,9x16_g12x12_s1_i0023,grid,grid,-19.798886
bigstock_image_59312051,9:16,5,4,9x16_g12x12_s0_i0038,grid,grid,-20.275778
bigstock_image_59312051,9:16,5,5,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-22.039681
bigstock_image_59312051,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.524929
bigstock_image_59312051,16:9,5,2,16x9_g12x12_steach_gaic_jit0_10_i0007,teacher:jitter,teacher_seed,-2.847398
bigstock_image_59312051,16:9,5,3,16x9_g12x12_steach_gaic_jit0_15_i0008,teacher:jitter,teacher_seed,-2.863479
bigstock_image_59312051,16:9,5,4,16x9_g12x12_s5_i0077,grid,grid,-3.164257
bigstock_image_59312051,16:9,5,5,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-3.293268
bigstock_image_59312051,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.501016
bigstock_image_59312051,3:4,5,2,3x4_g12x12_sjit0_i0021,jitter,jitter,-12.532359
bigstock_image_59312051,3:4,5,3,3x4_g12x12_sjit0_i0024,jitter,jitter,-12.568688
bigstock_image_59312051,3:4,5,4,3x4_g12x12_s1_i0033,grid,grid,-12.866057
bigstock_image_59312051,3:4,5,5,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-13.626258
bigstock_image_59312051,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.947875
bigstock_image_59312051,4:3,5,2,4x3_g12x12_s4_i0070,grid,grid,-3.720414
bigstock_image_59312051,4:3,5,3,4x3_g12x12_sjit2_i0021,jitter,jitter,-5.013001
bigstock_image_59312051,4:3,5,4,4x3_g12x12_sjit2_i0030,jitter,jitter,-5.019546
bigstock_image_59312051,4:3,5,5,4x3_g12x12_steach_cacnet_jit0_13_i0005,teacher:jitter,teacher_seed,-2.272381
pond5_image_102938669,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.170698
pond5_image_102938669,1:1,5,2,1x1_g12x12_s4_i0051,grid,grid,-9.584131
pond5_image_102938669,1:1,5,3,1x1_g12x12_s4_i0052,grid,grid,-9.609887
pond5_image_102938669,1:1,5,4,1x1_g12x12_steach_cgs_jit0_12_i0008,teacher:jitter,teacher_seed,-5.590689
pond5_image_102938669,1:1,5,5,1x1_g12x12_steach_cgs_jit0_13_i0009,teacher:jitter,teacher_seed,-5.594592
pond5_image_102938669,9:16,5,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-15.141551
pond5_image_102938669,9:16,5,2,9x16_g12x12_s1_i0022,grid,grid,-19.728055
pond5_image_102938669,9:16,5,3,9x16_g12x12_s1_i0023,grid,grid,-19.787587
pond5_image_102938669,9:16,5,4,9x16_g12x12_s0_i0037,grid,grid,-20.23255
pond5_image_102938669,9:16,5,5,9x16_g12x12_s0_i0039,grid,grid,-20.246479
pond5_image_102938669,16:9,5,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.481197
pond5_image_102938669,16:9,5,2,16x9_g12x12_steach_gaic_jit0_10_i0007,teacher:jitter,teacher_seed,-2.822365
pond5_image_102938669,16:9,5,3,16x9_g12x12_steach_gaic_jit0_15_i0008,teacher:jitter,teacher_seed,-2.833642
pond5_image_102938669,16:9,5,4,16x9_g12x12_s5_i0077,grid,grid,-3.132219
pond5_image_102938669,16:9,5,5,16x9_g12x12_smy2_i0003,baseline_maxarea_slide,baseline,-3.265205
pond5_image_102938669,3:4,5,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.4681
pond5_image_102938669,3:4,5,2,3x4_g12x12_sjit0_i0021,jitter,jitter,-12.521691
pond5_image_102938669,3:4,5,3,3x4_g12x12_sjit0_i0024,jitter,jitter,-12.535664
pond5_image_102938669,3:4,5,4,3x4_g12x12_s1_i0033,grid,grid,-12.838734
pond5_image_102938669,3:4,5,5,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-13.60844
pond5_image_102938669,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.918471
pond5_image_102938669,4:3,5,2,4x3_g12x12_s4_i0082,grid,grid,-3.669801
pond5_image_102938669,4:3,5,3,4x3_g12x12_steach_cgs_jit0_12_i0009,teacher:jitter,teacher_seed,-2.24951
pond5_image_102938669,4:3,5,4,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-2.415942
pond5_image_102938669,4:3,5,5,4x3_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-2.435026
sstk_image_200456765,1:1,5,1,1x1_g12x12_steach_cgs_proj0_i0001,teacher:cgs,teacher_seed,1.090975
sstk_image_200456765,1:1,5,2,1x1_g12x12_s4_i0079,grid,grid,1.058607
sstk_image_200456765,1:1,5,3,1x1_g12x12_s4_i0077,grid,grid,1.047622
sstk_image_200456765,1:1,5,4,1x1_g12x12_s3_i0085,grid,grid,1.032483
sstk_image_200456765,1:1,5,5,1x1_g12x12_sjit0_i0056,jitter,jitter,1.002303
sstk_image_200456765,9:16,5,1,9x16_g12x12_sjit1_i0025,jitter,jitter,0.983543
sstk_image_200456765,9:16,5,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.24385
sstk_image_200456765,9:16,5,3,9x16_g12x12_s1_i0040,grid,grid,0.924156
sstk_image_200456765,9:16,5,4,9x16_g12x12_s1_i0038,grid,grid,-0.734004
sstk_image_200456765,9:16,5,5,9x16_g12x12_sobj0_i0024,object_template,other,-1.56589
sstk_image_200456765,16:9,5,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,1.008957
sstk_image_200456765,16:9,5,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.769499
sstk_image_200456765,16:9,5,3,16x9_g12x12_s1_i0051,grid,grid,-3.953281
sstk_image_200456765,16:9,5,4,16x9_g12x12_s1_i0050,grid,grid,-4.055627
sstk_image_200456765,16:9,5,5,16x9_g12x12_steach_cacnet_jit0_11_i0014,teacher:jitter,teacher_seed,-0.670128
sstk_image_200456765,3:4,5,1,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.059631
sstk_image_200456765,3:4,5,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.439462
sstk_image_200456765,3:4,5,3,3x4_g12x12_sjit1_i0024,jitter,jitter,1.012358
sstk_image_200456765,3:4,5,4,3x4_g12x12_s3_i0041,grid,grid,1.010746
sstk_image_200456765,3:4,5,5,3x4_g12x12_sobj1_i0021,object_template,other,0.92673
sstk_image_200456765,4:3,5,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.055008
sstk_image_200456765,4:3,5,2,4x3_g12x12_smy2_i0004,baseline_maxarea_slide,baseline,1.044649
sstk_image_200456765,4:3,5,3,4x3_g12x12_s2_i0046,grid,grid,-1.180207
sstk_image_200456765,4:3,5,4,4x3_g12x12_s2_i0045,grid,grid,-1.271362
sstk_image_200456765,4:3,5,5,4x3_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,1.049686
pond5_image_231369019,1:1,5,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.893684
pond5_image_231369019,1:1,5,2,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-2.225798
